entry_date,entry_time,exit_date,exit_time,ce_strike,pe_strike,ce_entry_price,pe_entry_price,ce_exit_price,pe_exit_price,pnl,hold_duration_minutes,exit_reason
2025-08-01,09:30:00,2025-08-01,15:09:59,55800.0,55800.0,814.75,597.25,685.7,700.45,25.84999999999991,339,time_limit
2025-08-04,09:30:00,2025-08-04,15:09:59,55700.0,55700.0,791.5,569.75,756.9,590.45,13.900000000000091,339,time_limit
2025-08-05,09:30:00,2025-08-05,15:09:59,55600.0,55600.0,749.15,570.25,629.5,655.0,34.90000000000009,339,time_limit
2025-08-06,09:30:00,2025-08-06,15:09:59,55500.0,55500.0,722.1,568.2,657.6,577.35,55.350000000000136,339,time_limit
2025-08-07,09:30:00,2025-08-07,15:09:59,55300.0,55300.0,712.95,516.85,806.9,412.2,10.700000000000273,339,time_limit
2025-08-08,09:30:00,2025-08-08,15:09:59,55400.0,55400.0,680.0,496.3,499.7,661.55,15.049999999999955,339,time_limit
2025-08-11,09:30:00,2025-08-11,15:09:59,55200.0,55200.0,650.75,506.0,759.3,385.0,12.450000000000045,339,time_limit
2025-08-12,09:30:00,2025-08-12,15:09:59,55400.0,55400.0,626.3,461.65,490.1,584.35,13.499999999999773,339,time_limit
2025-08-14,09:30:00,2025-08-14,15:09:59,55300.0,55300.0,591.6,423.55,622.9,384.55,7.7000000000000455,339,time_limit
2025-08-18,09:30:00,2025-08-18,15:09:59,56100.0,56100.0,488.4,394.0,315.55,560.0,6.850000000000023,339,time_limit
2025-08-19,09:30:00,2025-08-19,15:09:59,55700.0,55700.0,489.9,344.6,521.55,260.2,52.75,339,time_limit
2025-08-21,09:30:00,2025-08-21,15:09:59,55800.0,55800.0,379.95,287.3,351.0,246.55,69.70000000000005,339,time_limit
2025-08-28,09:30:00,2025-08-28,09:40:18,54000.0,54000.0,146.55,131.85,312.25,73.8,-107.65000000000003,10,stop_loss
2025-09-08,09:30:00,2025-09-08,15:09:59,54200.0,54200.0,690.6,473.95,724.15,437.05,3.349999999999909,339,time_limit
2025-09-09,09:30:00,2025-09-09,15:09:59,54300.0,54300.0,657.55,472.95,640.0,482.25,8.25,339,time_limit
2025-09-10,09:30:00,2025-09-10,15:09:59,54500.0,54500.0,634.1,449.6,697.0,404.9,-18.200000000000045,339,time_limit
2025-09-26,09:30:00,2025-09-26,15:09:59,54700.0,54700.0,283.35,196.7,136.05,365.05,-21.05000000000001,339,time_limit
2025-09-30,09:30:00,2025-09-30,15:09:59,54700.0,54700.0,144.35,148.3,0.25,82.05,210.34999999999997,339,time_limit
2025-10-06,09:30:00,2025-10-06,15:09:59,55800.0,55800.0,713.05,498.0,870.0,368.9,-27.850000000000136,339,time_limit
2025-10-07,09:30:00,2025-10-07,15:09:59,56200.0,56200.0,657.0,486.25,706.6,427.65,9.0,339,time_limit
2025-10-08,09:30:00,2025-10-08,15:09:58,56300.0,56300.0,637.8,468.45,509.35,561.0,35.90000000000009,339,time_limit
2025-10-14,09:30:00,2025-10-14,15:09:59,56700.0,56700.0,613.1,418.8,503.9,490.5,37.500000000000114,339,time_limit
2025-10-16,09:30:00,2025-10-16,15:09:59,57100.0,57100.0,514.35,372.1,657.65,302.95,-74.14999999999986,339,time_limit
2025-10-17,09:30:00,2025-10-17,15:09:59,57500.0,57500.0,473.15,447.9,591.7,353.8,-24.450000000000045,339,time_limit
2025-10-20,09:30:00,2025-10-20,15:09:59,58100.0,58100.0,385.6,394.05,355.7,354.45,69.50000000000011,339,time_limit
2025-10-23,09:30:00,2025-10-23,15:09:59,58300.0,58300.0,327.75,310.8,216.15,336.1,86.29999999999995,339,time_limit
2025-10-24,09:30:00,2025-10-24,13:31:31,58100.0,58100.0,273.0,256.55,71.9,590.2,-132.55000000000007,241,stop_loss
2025-10-27,09:30:00,2025-10-27,15:09:59,58000.0,58000.0,219.0,190.1,256.7,101.45,50.950000000000045,339,time_limit
2025-10-28,09:30:00,2025-10-28,10:05:46,58200.0,58200.0,149.25,169.6,66.95,331.9,-79.99999999999994,35,stop_loss
2025-11-04,09:30:00,2025-11-04,15:09:59,58000.0,58000.0,800.0,592.95,744.0,588.55,60.40000000000009,339,time_limit
2025-11-07,09:30:00,2025-11-07,15:09:59,57300.0,57300.0,754.3,514.6,1117.95,287.75,-136.79999999999995,339,time_limit
2025-11-11,09:30:00,2025-11-11,15:09:59,57900.0,57900.0,693.2,491.55,802.05,364.0,18.700000000000045,339,time_limit
2025-11-13,09:30:00,2025-11-13,15:09:59,58300.0,58300.0,614.6,418.35,625.0,399.75,8.200000000000045,339,time_limit
2025-11-14,09:30:00,2025-11-14,15:09:59,58400.0,58400.0,608.6,414.25,617.55,350.2,55.10000000000002,339,time_limit
2025-11-17,09:30:00,2025-11-17,15:09:59,58800.0,58800.0,528.55,373.4,540.35,330.15,31.449999999999932,339,time_limit
2025-11-18,09:30:00,2025-11-18,15:09:59,59000.0,59000.0,427.05,418.65,393.5,402.6,49.60000000000002,339,time_limit
2025-11-27,09:30:00,2025-11-27,15:09:59,59700.0,59700.0,954.9,638.1,929.1,634.0,29.90000000000009,339,time_limit
2025-11-28,09:30:00,2025-11-28,15:09:59,59700.0,59700.0,934.3,625.8,939.05,573.0,48.049999999999955,339,time_limit
2025-12-01,09:30:00,2025-12-01,15:09:59,60000.0,60000.0,825.0,632.15,701.0,734.15,22.0,339,time_limit
