entry_date,entry_time,exit_date,exit_time,ce_strike,pe_strike,ce_entry_price,pe_entry_price,ce_exit_price,pe_exit_price,pnl,hold_duration_minutes,exit_reason
2025-08-01,09:30:00,2025-08-01,09:50:00,56400.0,55300.0,507.6,419.45,539.05,401.35,-13.350000000000023,20,time_limit
2025-08-01,10:30:00,2025-08-01,10:50:00,56600.0,55500.0,510.5,410.3,500.0,414.0,6.7999999999999545,20,time_limit
2025-08-01,11:30:00,2025-08-01,11:50:00,56400.0,55300.0,523.2,391.0,518.25,393.55,2.400000000000091,20,time_limit
2025-08-01,12:30:00,2025-08-01,12:50:00,56400.0,55300.0,505.0,409.0,493.35,417.9,2.75,20,time_limit
2025-08-01,13:30:00,2025-08-01,13:50:00,56400.0,55300.0,518.0,393.45,493.55,409.7,8.200000000000045,20,time_limit
2025-08-01,14:30:00,2025-08-01,14:50:00,56300.0,55200.0,509.0,413.65,507.2,409.95,5.5,20,time_limit
2025-08-04,09:30:00,2025-08-04,09:50:00,56300.0,55200.0,490.0,391.0,433.65,475.9,-28.549999999999955,20,time_limit
2025-08-04,10:30:00,2025-08-04,10:50:00,56100.0,55000.0,527.05,398.1,500.0,419.55,5.600000000000023,20,time_limit
2025-08-04,11:30:00,2025-08-04,11:50:00,56100.0,55000.0,542.7,378.9,543.3,373.0,5.300000000000068,20,time_limit
2025-08-04,12:30:00,2025-08-04,12:50:00,56200.0,55100.0,516.15,382.75,504.9,385.0,9.0,20,time_limit
2025-08-04,13:30:00,2025-08-04,13:50:00,56100.0,55000.0,521.95,379.3,550.9,350.05,0.2999999999999545,20,time_limit
2025-08-04,14:30:00,2025-08-04,14:50:00,56200.0,55000.0,493.85,361.65,499.35,350.35,5.7999999999999545,20,time_limit
2025-08-05,09:30:00,2025-08-05,09:50:00,56100.0,55000.0,499.0,356.25,476.95,389.55,-11.25,20,time_limit
2025-08-05,10:30:00,2025-08-05,10:50:00,56000.0,54900.0,510.15,366.55,494.35,372.35,10.0,20,time_limit
2025-08-05,11:30:00,2025-08-05,11:50:00,56000.0,54900.0,500.7,363.05,494.95,362.45,6.350000000000023,20,time_limit
2025-08-05,12:30:00,2025-08-05,12:50:00,56000.0,54900.0,509.4,343.85,482.0,362.45,8.799999999999955,20,time_limit
2025-08-05,13:30:00,2025-08-05,13:50:00,55800.0,54700.0,515.95,356.95,502.4,369.65,0.8500000000001364,20,time_limit
2025-08-05,14:30:00,2025-08-05,14:50:00,55800.0,54700.0,505.0,362.1,499.15,357.55,10.399999999999977,20,time_limit
2025-08-06,09:30:00,2025-08-06,09:50:00,56000.0,54900.0,470.05,353.65,450.65,383.35,-10.299999999999955,20,time_limit
2025-08-06,10:30:00,2025-08-06,10:50:00,55900.0,54800.0,463.35,334.35,432.8,369.95,-5.0499999999999545,20,time_limit
2025-08-06,11:30:00,2025-08-06,11:50:00,55800.0,54700.0,474.25,336.7,487.3,325.6,-1.9500000000000455,20,time_limit
2025-08-06,12:30:00,2025-08-06,12:50:00,56000.0,54900.0,430.85,348.0,424.0,352.05,2.800000000000068,20,time_limit
2025-08-06,13:30:00,2025-08-06,13:50:00,56000.0,54900.0,462.65,325.7,455.0,322.2,11.149999999999864,20,time_limit
2025-08-06,14:30:00,2025-08-06,14:50:00,56000.0,54900.0,419.95,352.05,404.45,367.0,0.5499999999999545,20,time_limit
2025-08-07,09:30:00,2025-08-07,09:50:00,55900.0,54800.0,417.95,339.1,395.95,347.25,13.849999999999909,20,time_limit
2025-08-07,10:30:00,2025-08-07,10:50:00,55700.0,54600.0,427.4,333.0,425.85,348.0,-13.450000000000045,20,time_limit
2025-08-07,11:30:00,2025-08-07,11:50:00,55700.0,54600.0,441.75,334.45,432.0,337.05,7.150000000000091,20,time_limit
2025-08-07,12:30:00,2025-08-07,12:49:59,55700.0,54600.0,446.0,320.0,430.05,328.65,7.2999999999999545,19,time_limit
2025-08-07,13:30:00,2025-08-07,13:50:00,55600.0,54500.0,428.0,343.7,431.0,344.7,-4.0,20,time_limit
2025-08-07,14:30:00,2025-08-07,14:50:00,55800.0,54700.0,417.95,319.1,450.25,295.6,-8.800000000000068,20,time_limit
2025-08-08,09:30:00,2025-08-08,09:50:00,55900.0,54800.0,429.9,291.75,415.55,303.75,2.3500000000000227,20,time_limit
2025-08-08,10:30:00,2025-08-08,10:50:00,55800.0,54700.0,429.35,295.85,408.45,319.65,-2.8999999999998636,20,time_limit
2025-08-08,11:30:00,2025-08-08,11:50:00,55700.0,54600.0,431.6,300.55,423.45,310.0,-1.2999999999999545,20,time_limit
2025-08-08,12:30:00,2025-08-08,12:50:00,55700.0,54600.0,437.5,293.0,449.05,280.0,1.4500000000000455,20,time_limit
2025-08-08,13:30:00,2025-08-08,13:50:00,55600.0,54500.0,436.75,293.3,446.75,275.35,7.949999999999932,20,time_limit
