entry_date,entry_time,exit_date,exit_time,ce_strike,pe_strike,ce_entry_price,pe_entry_price,ce_exit_price,pe_exit_price,pnl,hold_duration_minutes,exit_reason
2025-08-19,09:30:00,2025-08-19,09:50:00,25150.0,24650.0,88.25,60.75,77.15,63.75,8.099999999999994,20,time_limit
2025-08-19,10:30:00,2025-08-19,10:50:00,25150.0,24650.0,80.75,55.9,84.55,54.05,-1.9499999999999886,20,time_limit
2025-08-19,11:30:00,2025-08-19,11:50:00,25200.0,24700.0,69.8,60.25,76.15,57.3,-3.3999999999999773,20,time_limit
2025-08-19,12:30:00,2025-08-19,12:50:00,25250.0,24750.0,75.15,61.55,69.75,63.1,3.8499999999999943,20,time_limit
2025-08-19,13:30:00,2025-08-19,13:49:57,25250.0,24750.0,70.55,63.35,64.7,63.4,5.800000000000011,19,time_limit
2025-08-19,14:30:00,2025-08-19,14:50:00,25200.0,24700.0,81.3,50.6,80.1,49.4,2.4000000000000057,20,time_limit
2025-08-20,09:30:00,2025-08-20,09:50:00,25200.0,24700.0,56.0,57.6,69.3,49.2,-4.900000000000006,20,time_limit
2025-08-20,10:30:00,2025-08-20,10:50:00,25250.0,24750.0,61.35,55.3,66.0,51.85,-1.1999999999999886,20,time_limit
2025-08-20,11:30:00,2025-08-20,11:50:00,25250.0,24750.0,68.6,49.25,69.15,49.35,-0.6500000000000057,20,time_limit
2025-08-20,12:30:00,2025-08-20,12:50:00,25300.0,24800.0,59.95,53.9,62.0,51.15,0.6999999999999886,20,time_limit
2025-08-20,13:30:00,2025-08-20,13:50:00,25300.0,24800.0,54.85,54.65,61.25,50.55,-2.299999999999997,20,time_limit
2025-08-20,14:30:00,2025-08-20,14:50:00,25300.0,24800.0,60.05,47.7,62.25,45.4,0.09999999999999432,20,time_limit
2025-08-21,09:30:00,2025-08-21,09:50:00,25300.0,24800.0,56.35,41.75,59.4,37.05,1.6500000000000057,20,time_limit
2025-08-21,10:30:00,2025-08-21,10:50:00,25400.0,24900.0,45.65,46.15,44.45,46.2,1.1499999999999915,20,time_limit
2025-08-21,11:30:00,2025-08-21,11:50:00,25350.0,24850.0,52.6,37.0,49.6,37.9,2.0999999999999943,20,time_limit
2025-08-21,12:30:00,2025-08-21,12:50:00,25350.0,24850.0,44.4,41.95,51.95,35.9,-1.5,20,time_limit
