entry_date,entry_time,exit_date,exit_time,ce_strike,pe_strike,ce_entry_price,pe_entry_price,ce_exit_price,pe_exit_price,pnl,hold_duration_minutes,exit_reason
2025-08-01,09:20:00,2025-08-01,10:20:00,55900.0,55900.0,756.75,631.7,847.2,568.15,-26.899999999999864,60,time_limit
2025-08-01,10:00:00,2025-08-01,11:00:00,55900.0,55900.0,772.3,615.65,822.95,576.55,-11.550000000000182,60,time_limit
2025-08-01,10:40:00,2025-08-01,11:40:00,56100.0,56100.0,765.25,623.25,652.75,718.1,17.65000000000009,60,time_limit
2025-08-01,11:20:00,2025-08-01,12:20:00,55900.0,55900.0,770.65,612.5,761.0,636.3,-14.149999999999864,60,time_limit
2025-08-01,12:00:00,2025-08-01,13:00:00,55800.0,55800.0,814.95,586.15,800.0,591.25,9.849999999999909,60,time_limit
2025-08-01,12:40:00,2025-08-01,13:40:00,55800.0,55800.0,796.8,599.55,780.0,606.9,9.449999999999818,60,time_limit
2025-08-01,13:20:00,2025-08-01,14:20:00,55800.0,55800.0,791.05,599.2,775.45,614.5,0.2999999999999545,60,time_limit
2025-08-01,14:00:00,2025-08-01,15:00:00,55800.0,55800.0,776.0,606.0,728.0,645.65,8.349999999999909,60,time_limit
2025-08-04,09:20:00,2025-08-04,10:20:00,55700.0,55700.0,783.0,581.1,737.8,643.5,-17.200000000000045,60,time_limit
2025-08-04,10:00:00,2025-08-04,11:00:00,55500.0,55500.0,812.8,603.25,807.15,602.0,6.899999999999864,60,time_limit
2025-08-04,10:40:00,2025-08-04,11:40:00,55600.0,55600.0,800.0,601.85,791.35,598.45,12.049999999999727,60,time_limit
2025-08-04,11:20:00,2025-08-04,12:20:00,55600.0,55600.0,803.5,589.35,829.0,558.7,5.149999999999864,60,time_limit
2025-08-04,12:00:00,2025-08-04,13:00:00,55700.0,55700.0,775.0,595.1,760.85,602.5,6.75,60,time_limit
2025-08-04,12:40:00,2025-08-04,13:40:00,55700.0,55700.0,790.0,573.0,733.95,624.15,4.900000000000091,60,time_limit
2025-08-04,13:20:00,2025-08-04,14:20:00,55600.0,55600.0,809.95,567.0,803.0,566.45,7.5,60,time_limit
2025-08-04,14:00:00,2025-08-04,15:00:00,55600.0,55600.0,810.95,559.1,812.35,553.9,3.800000000000182,60,time_limit
2025-08-05,09:20:00,2025-08-05,10:20:00,55600.0,55600.0,732.75,586.4,723.55,615.4,-19.799999999999727,60,time_limit
2025-08-05,10:00:00,2025-08-05,11:00:00,55500.0,55500.0,763.0,589.25,738.7,598.85,14.699999999999818,60,time_limit
2025-08-05,10:40:00,2025-08-05,11:40:00,55500.0,55500.0,760.75,581.0,735.75,591.95,14.049999999999955,60,time_limit
2025-08-05,11:20:00,2025-08-05,12:20:00,55500.0,55500.0,748.5,582.6,771.5,551.3,8.299999999999955,60,time_limit
2025-08-05,12:00:00,2025-08-05,13:00:00,55400.0,55400.0,787.25,548.0,784.8,546.85,3.599999999999909,60,time_limit
2025-08-05,12:40:00,2025-08-05,13:40:00,55500.0,55500.0,753.15,565.1,653.45,671.7,-6.900000000000091,60,time_limit
2025-08-05,13:20:00,2025-08-05,14:20:00,55300.0,55300.0,800.85,542.05,749.0,590.0,3.900000000000091,60,time_limit
2025-08-05,14:00:00,2025-08-05,15:00:00,55300.0,55300.0,754.0,583.0,761.85,560.0,15.150000000000091,60,time_limit
2025-08-06,09:20:00,2025-08-06,10:20:00,55400.0,55400.0,731.45,565.0,745.4,523.8,27.250000000000227,60,time_limit
2025-08-06,10:00:00,2025-08-06,11:00:00,55400.0,55400.0,770.25,544.0,653.45,608.5,52.299999999999955,60,time_limit
2025-08-06,10:40:00,2025-08-06,11:40:00,55300.0,55300.0,727.4,541.75,714.9,558.25,-4.0,60,time_limit
2025-08-06,11:20:00,2025-08-06,12:20:00,55300.0,55300.0,707.0,567.45,785.0,497.5,-8.049999999999955,60,time_limit
2025-08-06,12:00:00,2025-08-06,13:00:00,55300.0,55300.0,739.3,536.65,789.25,484.9,1.7999999999997272,60,time_limit
2025-08-06,12:40:00,2025-08-06,13:40:00,55400.0,55400.0,721.6,538.25,798.0,467.0,-5.150000000000091,60,time_limit
2025-08-06,13:20:00,2025-08-06,14:20:00,55500.0,55500.0,700.0,551.2,687.35,550.25,13.600000000000136,60,time_limit
2025-08-06,14:00:00,2025-08-06,15:00:00,55500.0,55500.0,707.1,532.0,647.0,582.0,10.099999999999909,60,time_limit
2025-08-07,09:20:00,2025-08-07,10:20:00,55300.0,55300.0,712.55,517.05,653.45,564.55,11.599999999999909,60,time_limit
2025-08-07,10:00:00,2025-08-07,11:00:00,55200.0,55200.0,729.15,506.0,682.0,549.0,4.150000000000091,60,time_limit
2025-08-07,10:40:00,2025-08-07,11:40:00,55100.0,55100.0,728.9,513.0,754.0,496.6,-8.699999999999818,60,time_limit
2025-08-07,11:20:00,2025-08-07,12:20:00,55100.0,55100.0,732.5,515.1,754.5,490.1,3.0,60,time_limit
2025-08-07,12:00:00,2025-08-07,13:00:00,55100.0,55100.0,737.6,508.65,734.95,499.5,11.799999999999955,60,time_limit
2025-08-07,12:40:00,2025-08-07,13:40:00,55200.0,55200.0,686.45,539.2,605.6,630.75,-10.699999999999818,60,time_limit
2025-08-07,13:20:00,2025-08-07,14:20:00,55100.0,55100.0,706.5,524.5,761.1,469.15,0.75,60,time_limit
2025-08-07,14:00:00,2025-08-07,15:00:00,55100.0,55100.0,685.0,546.15,862.0,392.4,-23.25,60,time_limit
2025-08-08,09:20:00,2025-08-08,10:20:00,55500.0,55500.0,652.15,498.3,567.8,604.5,-21.84999999999991,60,time_limit
2025-08-08,10:00:00,2025-08-08,11:00:00,55300.0,55300.0,707.35,482.3,639.25,549.85,0.5500000000001819,60,time_limit
2025-08-08,10:40:00,2025-08-08,11:40:00,55200.0,55200.0,705.05,490.3,655.4,538.3,1.650000000000091,60,time_limit
2025-08-08,11:20:00,2025-08-08,12:20:00,55200.0,55200.0,707.5,487.1,658.45,534.55,1.599999999999909,60,time_limit
2025-08-08,12:00:00,2025-08-08,13:00:00,55100.0,55100.0,729.1,482.35,759.0,436.05,16.40000000000009,60,time_limit
2025-08-08,12:40:00,2025-08-08,13:40:00,55200.0,55200.0,676.75,507.3,667.9,498.45,17.700000000000045,60,time_limit
2025-08-08,13:20:00,2025-08-08,14:20:00,55100.0,55100.0,711.1,473.0,720.25,467.4,-3.550000000000182,60,time_limit
2025-08-08,14:00:00,2025-08-08,15:00:00,55100.0,55100.0,705.75,475.95,703.6,480.05,-1.9500000000000455,60,time_limit
2025-08-11,09:20:00,2025-08-11,10:20:00,55100.0,55100.0,650.45,522.05,741.9,448.65,-18.049999999999955,60,time_limit
2025-08-11,10:00:00,2025-08-11,11:00:00,55100.0,55100.0,680.85,506.0,758.95,430.65,-2.75,60,time_limit
2025-08-11,10:40:00,2025-08-11,11:40:00,55300.0,55300.0,662.1,489.45,602.8,535.4,13.350000000000136,60,time_limit
2025-08-11,11:20:00,2025-08-11,12:20:00,55300.0,55300.0,633.1,513.7,587.25,551.0,8.550000000000182,60,time_limit
2025-08-11,12:00:00,2025-08-11,13:00:00,55200.0,55200.0,644.0,509.6,682.75,460.45,10.399999999999864,60,time_limit
2025-08-11,12:40:00,2025-08-11,13:40:00,55200.0,55200.0,656.95,485.15,705.0,439.25,-2.150000000000091,60,time_limit
2025-08-11,13:20:00,2025-08-11,14:20:00,55200.0,55200.0,663.2,476.5,731.85,404.0,3.8500000000001364,60,time_limit
2025-08-11,14:00:00,2025-08-11,15:00:00,55300.0,55300.0,653.5,465.25,675.15,446.1,-2.5,60,time_limit
2025-08-12,09:20:00,2025-08-12,10:20:00,55300.0,55300.0,618.75,458.2,699.1,418.5,-40.649999999999864,60,time_limit
2025-08-12,10:00:00,2025-08-12,11:00:00,55500.0,55500.0,639.0,454.0,515.5,577.2,0.2999999999999545,60,time_limit
2025-08-12,10:40:00,2025-08-12,11:40:00,55300.0,55300.0,637.75,459.8,612.7,488.2,-3.3500000000001364,60,time_limit
2025-08-12,11:20:00,2025-08-12,12:20:00,55300.0,55300.0,615.9,477.7,656.75,430.3,6.5499999999999545,60,time_limit
2025-08-12,12:00:00,2025-08-12,13:00:00,55300.0,55300.0,625.3,461.95,642.0,434.9,10.349999999999909,60,time_limit
2025-08-12,12:40:00,2025-08-12,13:40:00,55400.0,55400.0,620.0,448.6,553.6,516.9,-1.900000000000091,60,time_limit
2025-08-12,13:20:00,2025-08-12,14:20:00,55300.0,55300.0,614.4,457.65,555.1,523.65,-6.7000000000000455,60,time_limit
2025-08-12,14:00:00,2025-08-12,15:00:00,55300.0,55300.0,619.0,449.5,549.55,527.95,-9.0,60,time_limit
2025-08-13,09:20:00,2025-08-13,10:20:00,55200.0,55200.0,644.0,428.3,614.7,453.75,3.849999999999909,60,time_limit
2025-08-13,10:00:00,2025-08-13,11:00:00,55200.0,55200.0,666.05,400.75,618.7,442.1,5.999999999999773,60,time_limit
2025-08-13,10:40:00,2025-08-13,11:40:00,55100.0,55100.0,652.0,432.05,647.25,415.7,21.09999999999991,60,time_limit
2025-08-13,11:20:00,2025-08-13,12:20:00,55200.0,55200.0,629.0,422.45,598.8,450.7,1.9500000000000455,60,time_limit
2025-08-13,12:00:00,2025-08-13,13:00:00,55000.0,55000.0,691.75,392.9,768.9,328.15,-12.399999999999864,60,time_limit
2025-08-13,12:40:00,2025-08-13,13:40:00,55200.0,55200.0,618.6,421.35,621.1,417.05,1.7999999999999545,60,time_limit
2025-08-13,13:20:00,2025-08-13,14:20:00,55200.0,55200.0,617.25,421.1,654.05,389.4,-5.099999999999909,60,time_limit
2025-08-13,14:00:00,2025-08-13,15:00:00,55200.0,55200.0,658.4,387.45,655.6,385.35,4.899999999999864,60,time_limit
2025-08-14,09:20:00,2025-08-14,10:20:00,55200.0,55200.0,600.0,413.0,709.9,345.6,-42.5,60,time_limit
2025-08-14,10:00:00,2025-08-14,11:00:00,55300.0,55300.0,612.55,403.0,608.1,397.3,10.149999999999864,60,time_limit
2025-08-14,10:40:00,2025-08-14,11:40:00,55400.0,55400.0,581.8,421.65,535.25,447.0,21.199999999999932,60,time_limit
2025-08-14,11:20:00,2025-08-14,12:20:00,55300.0,55300.0,605.75,398.6,617.85,390.45,-3.949999999999932,60,time_limit
2025-08-14,12:00:00,2025-08-14,13:00:00,55300.0,55300.0,592.9,409.75,655.85,362.6,-15.800000000000068,60,time_limit
2025-08-14,12:40:00,2025-08-14,13:40:00,55400.0,55400.0,567.9,424.2,546.7,435.0,10.399999999999864,60,time_limit
2025-08-14,13:20:00,2025-08-14,14:20:00,55400.0,55400.0,556.65,425.5,535.6,442.5,4.0499999999999545,60,time_limit
2025-08-14,14:00:00,2025-08-14,15:00:00,55400.0,55400.0,550.3,427.7,578.8,405.0,-5.7999999999999545,60,time_limit
