entry_date,entry_time,exit_date,exit_time,ce_strike,pe_strike,ce_entry_price,pe_entry_price,ce_exit_price,pe_exit_price,total_premium_received,total_premium_paid,pnl,hold_duration_minutes,exit_reason
2025-08-01,13:00:00,2025-08-01,15:24:59,56900.0,54700.0,312.75,257.0,270.0,318.3,569.75,588.3,-18.549999999999955,144,time_limit
2025-08-04,13:00:00,2025-08-04,15:24:59,56700.0,54500.0,316.6,245.25,313.65,228.5,561.85,542.15,19.700000000000045,144,time_limit
2025-08-05,13:00:00,2025-08-05,15:24:59,56500.0,54300.0,298.05,224.65,253.3,241.5,522.7,494.8,27.900000000000034,144,time_limit
2025-08-06,13:00:00,2025-08-06,15:24:59,56500.0,54300.0,255.45,208.95,257.6,208.95,464.4,466.55,-2.150000000000034,144,time_limit
2025-08-07,13:00:00,2025-08-07,15:24:59,56200.0,54000.0,259.0,189.4,393.95,108.65,448.4,502.6,-54.200000000000045,144,time_limit
2025-08-08,13:00:00,2025-08-08,15:24:59,56300.0,54100.0,231.15,171.8,173.0,239.6,402.95000000000005,412.6,-9.649999999999977,144,time_limit
2025-08-11,13:00:00,2025-08-11,15:24:59,56400.0,54100.0,192.15,159.95,203.0,138.0,352.1,341.0,11.100000000000023,144,time_limit
2025-08-12,13:00:00,2025-08-12,15:24:59,56400.0,54200.0,195.0,140.0,152.15,176.45,335.0,328.6,6.399999999999977,144,time_limit
2025-08-13,13:00:00,2025-08-13,15:24:59,56300.0,54100.0,183.7,124.4,181.0,122.2,308.1,303.2,4.900000000000034,144,time_limit
2025-08-14,13:00:00,2025-08-14,15:24:59,56500.0,54300.0,159.75,122.9,137.4,136.0,282.65,273.4,9.25,144,time_limit
2025-08-18,13:00:00,2025-08-18,15:24:59,56900.0,54700.0,108.0,105.0,96.85,100.85,213.0,197.7,15.300000000000011,144,time_limit
2025-08-19,13:00:00,2025-08-19,15:24:59,57100.0,54800.0,64.2,77.15,54.4,70.0,141.35000000000002,124.4,16.950000000000017,144,time_limit
2025-08-20,13:00:00,2025-08-20,15:24:59,56800.0,54600.0,66.25,50.9,59.75,52.1,117.15,111.85,5.300000000000011,144,time_limit
2025-08-21,13:00:00,2025-08-21,15:24:59,56900.0,54700.0,46.9,36.9,33.55,35.7,83.8,69.25,14.549999999999997,144,time_limit
2025-08-22,13:00:00,2025-08-22,15:24:59,56400.0,54200.0,36.6,26.4,31.4,38.6,63.0,70.0,-7.0,144,time_limit
2025-08-25,13:00:00,2025-08-25,15:24:59,56300.0,54100.0,21.7,10.7,18.2,12.9,32.4,31.1,1.2999999999999972,144,time_limit
2025-08-26,13:00:00,2025-08-26,15:24:59,55700.0,53500.0,17.25,9.75,12.5,12.0,27.0,24.5,2.5,144,time_limit
2025-08-28,13:00:00,2025-08-28,15:24:56,55200.0,53000.0,1.75,1.65,0.15,0.05,3.4,0.2,3.1999999999999997,144,time_limit
2025-08-29,13:00:00,2025-08-29,15:24:59,55000.0,52800.0,395.9,244.65,342.0,282.7,640.55,624.7,15.849999999999909,144,time_limit
2025-09-01,13:00:00,2025-09-01,15:24:59,54900.0,52800.0,395.85,219.8,430.35,199.5,615.6500000000001,629.85,-14.199999999999932,144,time_limit
2025-09-02,13:00:00,2025-09-02,15:24:59,55100.0,53000.0,354.8,213.6,257.95,305.75,568.4,563.7,4.699999999999932,144,time_limit
2025-09-03,13:00:00,2025-09-03,15:24:59,54700.0,52600.0,359.3,201.65,485.25,150.0,560.95,635.25,-74.29999999999995,144,time_limit
2025-09-04,13:00:00,2025-09-04,15:24:59,55300.0,53200.0,285.6,212.0,237.0,238.45,497.6,475.45,22.150000000000034,144,time_limit
2025-09-05,13:00:00,2025-09-05,15:24:59,54800.0,52600.0,292.35,163.1,387.95,121.35,455.45000000000005,509.29999999999995,-53.84999999999991,144,time_limit
2025-09-08,13:00:00,2025-09-08,15:24:59,55400.0,53300.0,232.45,165.25,213.95,171.9,397.7,385.85,11.849999999999966,144,time_limit
