entry_date,entry_time,exit_date,exit_time,ce_strike,pe_strike,ce_entry_price,pe_entry_price,ce_exit_price,pe_exit_price,total_premium_received,total_premium_paid,pnl,hold_duration_minutes,exit_reason
2025-08-26,13:00:00,2025-08-26,15:24:59,55100.0,54000.0,50.25,27.25,35.65,41.3,77.5,76.94999999999999,0.5500000000000114,144,time_limit
2025-08-28,13:00:00,2025-08-28,15:24:59,54600.0,53500.0,5.55,3.75,0.1,0.05,9.3,0.15000000000000002,9.15,144,time_limit
2025-08-29,13:00:00,2025-08-29,15:24:59,54400.0,53300.0,646.75,356.0,565.6,413.85,1002.75,979.45,23.299999999999955,144,time_limit
2025-09-01,13:00:00,2025-09-01,15:24:58,54400.0,53400.0,609.7,356.0,659.4,321.1,965.7,980.5,-14.799999999999955,144,time_limit
2025-09-02,13:00:00,2025-09-02,15:24:59,54600.0,53500.0,559.2,325.0,417.0,453.55,884.2,870.55,13.650000000000091,144,time_limit
2025-09-03,13:00:00,2025-09-03,15:24:59,54200.0,53100.0,560.7,308.2,739.25,228.45,868.9000000000001,967.7,-98.79999999999995,144,time_limit
2025-09-04,13:00:00,2025-09-04,15:24:59,54800.0,53700.0,464.5,327.95,398.55,369.6,792.45,768.1500000000001,24.299999999999955,144,time_limit
2025-09-05,13:00:00,2025-09-05,15:24:59,54300.0,53200.0,479.5,285.0,620.0,210.0,764.5,830.0,-65.5,144,time_limit
2025-09-08,13:00:00,2025-09-08,15:24:59,54900.0,53800.0,416.05,269.3,381.7,280.6,685.35,662.3,23.050000000000068,144,time_limit
2025-09-09,13:00:00,2025-09-09,15:24:59,54700.0,53600.0,426.95,272.0,431.4,245.25,698.95,676.65,22.300000000000068,144,time_limit
2025-09-10,13:00:00,2025-09-10,15:24:59,55100.0,54000.0,386.95,254.0,384.1,245.95,640.95,630.05,10.900000000000091,144,time_limit
2025-09-11,13:00:00,2025-09-11,15:24:59,55300.0,54200.0,333.75,261.0,309.8,259.5,594.75,569.3,25.450000000000045,144,time_limit
2025-09-12,13:00:00,2025-09-12,15:24:59,55300.0,54200.0,328.6,212.0,329.85,199.5,540.6,529.35,11.25,144,time_limit
2025-09-15,13:00:00,2025-09-15,15:24:59,55500.0,54400.0,283.25,194.65,265.6,199.65,477.9,465.25,12.649999999999977,144,time_limit
2025-09-16,13:00:00,2025-09-16,15:24:59,55700.0,54600.0,260.85,196.4,260.3,178.45,457.25,438.75,18.5,144,time_limit
2025-09-17,13:00:00,2025-09-17,15:24:59,56000.0,54900.0,223.2,163.9,260.5,161.3,387.1,421.8,-34.69999999999999,144,time_limit
2025-09-18,13:00:00,2025-09-18,15:24:59,56200.0,55100.0,207.8,145.05,217.0,126.5,352.85,343.5,9.350000000000023,144,time_limit
2025-09-19,13:00:00,2025-09-19,15:24:59,56000.0,54900.0,195.9,135.75,188.1,117.6,331.65,305.7,25.94999999999999,144,time_limit
2025-09-22,13:00:00,2025-09-22,15:24:58,56100.0,55000.0,175.75,104.05,109.1,164.05,279.8,273.15,6.650000000000034,144,time_limit
2025-09-23,13:00:00,2025-09-23,15:24:59,56100.0,54900.0,143.15,98.35,147.35,83.85,241.5,231.2,10.300000000000011,144,time_limit
2025-09-24,13:00:00,2025-09-24,15:24:59,55700.0,54600.0,122.2,68.85,114.35,74.55,191.05,188.89999999999998,2.150000000000034,144,time_limit
2025-09-25,13:00:00,2025-09-25,15:24:59,55700.0,54600.0,104.0,59.5,68.7,81.7,163.5,150.4,13.099999999999994,144,time_limit
2025-09-26,13:00:00,2025-09-26,15:24:59,55100.0,54000.0,78.25,42.7,55.05,80.75,120.95,135.8,-14.850000000000009,144,time_limit
2025-09-29,13:00:00,2025-09-29,15:24:59,54800.0,53800.0,42.7,39.0,67.05,14.3,81.7,81.35,0.3500000000000085,144,time_limit
2025-09-30,13:00:00,2025-09-30,15:24:58,55200.0,54200.0,6.55,8.0,0.15,0.1,14.55,0.25,14.3,144,time_limit
2025-10-01,13:00:00,2025-10-01,15:24:59,55700.0,54600.0,544.5,335.65,624.0,274.05,880.15,898.05,-17.899999999999977,144,time_limit
2025-10-03,13:00:00,2025-10-03,15:24:59,56100.0,54900.0,457.6,295.3,470.0,271.65,752.9000000000001,741.65,11.250000000000114,144,time_limit
2025-10-06,13:00:00,2025-10-06,15:24:59,56700.0,55600.0,388.3,316.85,362.5,310.2,705.1500000000001,672.7,32.450000000000045,144,time_limit
2025-10-07,13:00:00,2025-10-07,15:24:59,57000.0,55800.0,343.55,283.0,292.45,304.5,626.55,596.95,29.59999999999991,144,time_limit
2025-10-08,13:00:00,2025-10-08,15:24:59,56600.0,55500.0,400.3,257.75,354.0,284.1,658.05,638.1,19.949999999999932,144,time_limit
2025-10-09,13:00:00,2025-10-09,15:24:59,56700.0,55500.0,351.65,245.15,380.0,221.5,596.8,601.5,-4.7000000000000455,144,time_limit
2025-10-10,13:00:00,2025-10-10,15:24:59,57300.0,56100.0,351.35,228.55,299.1,231.6,579.9000000000001,530.7,49.200000000000045,144,time_limit
2025-10-13,13:00:00,2025-10-13,15:24:59,57200.0,56100.0,337.95,260.65,337.5,249.7,598.5999999999999,587.2,11.399999999999864,144,time_limit
2025-10-14,13:00:00,2025-10-14,15:24:59,56900.0,55700.0,348.75,240.5,397.45,196.15,589.25,593.6,-4.350000000000023,144,time_limit
2025-10-15,13:00:00,2025-10-15,15:24:59,57400.0,56300.0,292.5,205.15,260.85,218.5,497.65,479.35,18.299999999999955,144,time_limit
2025-10-16,13:00:00,2025-10-16,15:24:57,57800.0,56700.0,243.75,216.2,300.6,192.95,459.95,493.55,-33.60000000000002,144,time_limit
2025-10-17,13:00:00,2025-10-17,15:24:59,58200.0,57000.0,244.4,245.4,273.5,207.0,489.8,480.5,9.300000000000011,144,time_limit
2025-10-20,13:00:00,2025-10-20,15:24:59,58800.0,57600.0,143.5,173.0,116.35,165.2,316.5,281.54999999999995,34.950000000000045,144,time_limit
2025-10-23,13:00:00,2025-10-23,15:24:58,59000.0,57900.0,104.4,105.45,37.0,214.65,209.85000000000002,251.65,-41.79999999999998,144,time_limit
2025-10-24,13:00:00,2025-10-24,15:24:59,58300.0,57100.0,65.0,67.9,69.6,64.55,132.9,134.14999999999998,-1.2499999999999716,144,time_limit
2025-10-27,13:00:00,2025-10-27,15:24:59,58700.0,57500.0,42.1,36.4,38.3,25.5,78.5,63.8,14.700000000000003,144,time_limit
2025-10-28,13:00:00,2025-10-28,15:24:57,58700.0,57600.0,7.7,7.95,0.1,0.2,15.65,0.30000000000000004,15.35,144,time_limit
2025-10-29,13:00:00,2025-10-29,15:24:59,58900.0,57700.0,626.75,357.6,660.65,348.3,984.35,1008.95,-24.600000000000023,144,time_limit
2025-10-30,13:00:00,2025-10-30,15:24:59,58800.0,57600.0,573.05,372.1,539.85,393.15,945.15,933.0,12.149999999999977,144,time_limit
2025-10-31,13:00:00,2025-10-31,15:24:59,58500.0,57400.0,593.7,370.85,554.1,381.35,964.5500000000001,935.45,29.100000000000023,144,time_limit
2025-11-03,13:00:00,2025-11-03,15:24:59,58700.0,57500.0,549.65,354.6,558.55,345.2,904.25,903.75,0.5,144,time_limit
2025-11-04,13:00:00,2025-11-04,15:24:58,58400.0,57300.0,552.0,348.95,533.0,349.95,900.95,882.95,18.0,144,time_limit
2025-11-06,13:00:00,2025-11-06,15:24:59,58300.0,57100.0,485.55,294.8,429.45,314.95,780.35,744.4,35.950000000000045,144,time_limit
2025-11-07,13:00:00,2025-11-07,15:24:59,58500.0,57300.0,446.95,288.75,441.45,270.2,735.7,711.65,24.050000000000068,144,time_limit
2025-11-10,13:00:00,2025-11-10,15:24:59,58700.0,57500.0,390.3,258.45,351.95,286.9,648.75,638.8499999999999,9.900000000000091,144,time_limit
2025-11-11,13:00:00,2025-11-11,15:24:59,58500.0,57300.0,388.25,254.1,482.8,203.6,642.35,686.4,-44.049999999999955,144,time_limit
2025-11-12,13:00:00,2025-11-12,15:24:59,59000.0,57900.0,350.6,231.3,290.7,276.2,581.9000000000001,566.9,15.000000000000114,144,time_limit
2025-11-13,13:00:00,2025-11-13,15:24:59,59100.0,58000.0,318.4,248.6,272.5,299.25,567.0,571.75,-4.75,144,time_limit
2025-11-14,13:00:00,2025-11-14,15:24:59,58900.0,57700.0,321.4,193.35,357.85,164.6,514.75,522.45,-7.7000000000000455,144,time_limit
2025-11-17,13:00:00,2025-11-17,15:24:59,59600.0,58400.0,193.3,201.3,188.85,196.75,394.6,385.6,9.0,144,time_limit
2025-11-18,13:00:00,2025-11-18,15:24:59,59600.0,58400.0,181.6,183.75,154.5,184.35,365.35,338.85,26.5,144,time_limit
2025-11-19,13:00:00,2025-11-19,15:24:59,59700.0,58500.0,737.45,465.9,795.6,435.9,1203.35,1231.5,-28.15000000000009,144,time_limit
2025-11-20,13:00:00,2025-11-20,15:24:59,59900.0,58700.0,761.0,440.0,751.95,431.0,1201.0,1182.95,18.049999999999955,144,time_limit
2025-11-21,13:00:00,2025-11-21,15:24:59,59700.0,58500.0,746.75,448.85,616.4,552.4,1195.6,1168.8,26.799999999999955,144,time_limit
2025-11-24,13:00:00,2025-11-24,15:24:58,59800.0,58600.0,714.25,461.0,529.95,596.95,1175.25,1126.9,48.34999999999991,144,time_limit
2025-11-25,13:00:00,2025-11-25,15:24:59,59500.0,58300.0,675.85,431.0,609.85,450.5,1106.85,1060.35,46.5,144,time_limit
2025-11-26,13:00:00,2025-11-26,15:24:58,60100.0,58900.0,620.5,452.0,645.45,433.15,1072.5,1078.6,-6.099999999999909,144,time_limit
2025-11-27,13:00:00,2025-11-27,15:24:59,60400.0,59200.0,610.55,438.0,582.25,435.65,1048.55,1017.9,30.649999999999977,144,time_limit
2025-11-28,13:00:00,2025-11-28,15:24:58,60400.0,59200.0,570.05,409.2,569.1,398.45,979.25,967.55,11.700000000000045,144,time_limit
2025-12-01,13:00:00,2025-12-01,15:24:58,60400.0,59200.0,537.95,418.05,491.55,439.0,956.0,930.55,25.450000000000045,144,time_limit
