entry_date,entry_time,exit_date,exit_time,ce_strike,pe_strike,ce_entry_price,pe_entry_price,ce_exit_price,pe_exit_price,total_premium_received,total_premium_paid,pnl,hold_duration_minutes,exit_reason
2025-08-19,13:00:00,2025-08-19,15:24:59,25100.0,24900.0,130.15,101.0,122.1,93.35,231.15,215.45,15.700000000000017,144,time_limit
2025-08-20,13:00:00,2025-08-20,15:24:59,25200.0,24950.0,95.35,88.0,88.9,88.05,183.35,176.95,6.400000000000006,144,time_limit
2025-08-21,13:00:00,2025-08-21,15:24:59,25250.0,25000.0,80.8,68.1,63.4,71.7,148.89999999999998,135.1,13.799999999999983,144,time_limit
2025-08-22,13:00:00,2025-08-22,15:24:59,25050.0,24800.0,63.15,59.9,56.95,72.15,123.05,129.10000000000002,-6.050000000000026,144,time_limit
2025-08-25,13:00:00,2025-08-25,15:24:59,25100.0,24850.0,46.2,26.65,37.4,28.75,72.85,66.15,6.699999999999989,144,time_limit
2025-08-26,13:00:00,2025-08-26,15:24:59,24900.0,24650.0,27.9,20.25,22.8,36.95,48.15,59.75,-11.600000000000001,144,time_limit
2025-08-28,13:00:00,2025-08-28,15:24:59,24700.0,24450.0,3.95,4.1,0.1,0.1,8.05,0.2,7.8500000000000005,144,time_limit
2025-09-18,13:00:00,2025-09-18,15:24:59,25500.0,25250.0,138.2,75.2,153.9,59.4,213.39999999999998,213.3,0.0999999999999659,144,time_limit
2025-09-19,13:00:00,2025-09-19,15:24:59,25450.0,25200.0,115.35,78.95,124.05,63.05,194.3,187.1,7.200000000000017,144,time_limit
2025-09-22,13:00:00,2025-09-22,15:24:57,25450.0,25150.0,91.75,57.75,66.0,83.4,149.5,149.4,0.09999999999999432,144,time_limit
2025-09-23,13:00:00,2025-09-23,15:24:59,25300.0,25050.0,103.75,58.5,99.4,52.1,162.25,151.5,10.75,144,time_limit
2025-09-24,13:00:00,2025-09-24,15:24:59,25250.0,25000.0,65.3,50.55,50.85,60.1,115.85,110.95,4.8999999999999915,144,time_limit
2025-09-25,13:00:00,2025-09-25,15:24:59,25100.0,24850.0,66.4,36.85,46.25,50.0,103.25,96.25,7.0,144,time_limit
2025-09-26,13:00:00,2025-09-26,15:24:59,24900.0,24650.0,52.0,29.15,24.6,67.1,81.15,91.69999999999999,-10.549999999999983,144,time_limit
2025-09-29,13:00:00,2025-09-29,15:24:59,24750.0,24500.0,34.35,18.85,30.5,11.1,53.2,41.6,11.600000000000001,144,time_limit
2025-09-30,13:00:00,2025-09-30,15:24:59,24800.0,24550.0,3.9,8.5,0.05,0.05,12.4,0.1,12.3,144,time_limit
2025-10-16,13:00:00,2025-10-16,15:24:57,25650.0,25400.0,140.4,94.9,167.55,81.8,235.3,249.35000000000002,-14.050000000000011,144,time_limit
2025-10-17,13:00:00,2025-10-17,15:24:59,25850.0,25550.0,131.2,104.65,124.65,96.95,235.85,221.60000000000002,14.249999999999972,144,time_limit
2025-10-20,13:00:00,2025-10-20,15:24:59,26000.0,25750.0,116.3,80.75,106.35,73.75,197.05,180.1,16.950000000000017,144,time_limit
2025-10-23,13:00:00,2025-10-23,15:24:59,26200.0,25950.0,80.35,49.85,32.4,108.35,130.2,140.75,-10.550000000000011,144,time_limit
2025-10-24,13:00:00,2025-10-24,15:24:59,25950.0,25700.0,55.2,43.55,44.4,49.1,98.75,93.5,5.25,144,time_limit
2025-10-27,13:00:00,2025-10-27,15:24:59,26100.0,25850.0,43.7,28.5,34.65,22.05,72.2,56.7,15.5,144,time_limit
2025-10-28,13:00:00,2025-10-28,15:24:59,26050.0,25800.0,11.55,5.4,0.15,0.05,16.950000000000003,0.2,16.750000000000004,144,time_limit
2025-11-13,13:00:00,2025-11-13,15:24:59,26100.0,25850.0,175.85,120.0,142.3,158.95,295.85,301.25,-5.399999999999977,144,time_limit
2025-11-14,13:00:00,2025-11-14,15:24:59,25950.0,25650.0,169.75,105.75,207.25,78.5,275.5,285.75,-10.25,144,time_limit
2025-11-17,13:00:00,2025-11-17,15:24:59,26100.0,25850.0,151.7,89.5,149.55,87.95,241.2,237.5,3.6999999999999886,144,time_limit
2025-11-18,13:00:00,2025-11-18,15:24:59,26050.0,25800.0,130.4,97.0,112.15,98.15,227.4,210.3,17.099999999999994,144,time_limit
2025-11-19,13:00:00,2025-11-19,15:24:59,26150.0,25900.0,94.8,86.1,104.7,80.45,180.89999999999998,185.15,-4.250000000000028,144,time_limit
2025-11-20,13:00:00,2025-11-20,15:24:59,26300.0,26050.0,67.25,68.3,85.65,52.95,135.55,138.60000000000002,-3.0500000000000114,144,time_limit
2025-11-21,13:00:00,2025-11-21,15:24:58,26300.0,26050.0,56.05,51.4,26.2,92.95,107.44999999999999,119.15,-11.700000000000017,144,time_limit
2025-11-24,13:00:00,2025-11-24,15:24:59,26200.0,25950.0,32.9,21.95,10.85,57.0,54.849999999999994,67.85,-13.0,144,time_limit
2025-11-25,13:00:00,2025-11-25,15:24:59,26100.0,25850.0,5.0,3.45,0.1,0.05,8.45,0.15000000000000002,8.299999999999999,144,time_limit
