entry_date,entry_time,exit_date,exit_time,ce_strike,pe_strike,ce_entry_price,pe_entry_price,ce_exit_price,pe_exit_price,total_premium_received,total_premium_paid,pnl,hold_duration_minutes,exit_reason
2025-08-01,09:30:00,2025-08-01,15:24:59,56900.0,54700.0,322.0,271.3,270.0,318.3,593.3,588.3,5.0,354,time_limit
2025-08-04,09:30:00,2025-08-04,15:24:59,56800.0,54600.0,307.45,243.75,282.9,247.35,551.2,530.25,20.950000000000045,354,time_limit
2025-08-05,09:30:00,2025-08-05,15:24:59,56700.0,54500.0,279.05,237.35,204.45,283.8,516.4,488.25,28.149999999999977,354,time_limit
2025-08-06,09:30:00,2025-08-06,15:24:59,56600.0,54300.0,259.1,215.15,230.05,208.95,474.25,439.0,35.25,354,time_limit
2025-08-07,09:30:00,2025-08-07,15:24:58,56400.0,54200.0,246.15,197.1,321.2,128.7,443.25,449.9,-6.649999999999977,354,time_limit
2025-08-08,09:30:00,2025-08-08,15:24:59,56500.0,54300.0,221.35,181.55,136.7,290.75,402.9,427.45,-24.55000000000001,354,time_limit
2025-08-11,09:30:00,2025-08-11,15:24:59,56300.0,54100.0,210.0,183.35,230.0,138.0,393.35,368.0,25.350000000000023,354,time_limit
2025-08-12,09:30:00,2025-08-12,15:24:59,56500.0,54300.0,185.25,156.0,132.3,197.1,341.25,329.4,11.850000000000023,354,time_limit
2025-08-13,09:30:00,2025-08-13,15:24:59,56200.0,54100.0,213.05,140.25,206.95,122.2,353.3,329.15,24.150000000000034,354,time_limit
2025-08-14,09:30:00,2025-08-14,15:24:59,56400.0,54200.0,161.5,130.1,158.0,121.45,291.6,279.45,12.150000000000034,354,time_limit
2025-08-18,09:30:00,2025-08-18,15:24:59,57200.0,55000.0,107.85,111.8,61.6,146.45,219.64999999999998,208.04999999999998,11.599999999999994,354,time_limit
2025-08-19,09:30:00,2025-08-19,15:24:59,56800.0,54600.0,96.4,79.6,94.4,53.85,176.0,148.25,27.75,354,time_limit
2025-08-20,09:30:00,2025-08-20,15:24:59,56700.0,54500.0,71.45,56.3,73.0,44.6,127.75,117.6,10.150000000000006,354,time_limit
2025-08-21,09:30:00,2025-08-21,15:24:59,56900.0,54600.0,48.9,40.3,33.55,30.2,89.19999999999999,63.75,25.44999999999999,354,time_limit
2025-08-22,09:30:00,2025-08-22,15:24:59,56600.0,54400.0,38.7,27.6,22.65,56.05,66.30000000000001,78.69999999999999,-12.399999999999977,354,time_limit
2025-08-25,09:30:00,2025-08-25,15:24:59,56400.0,54200.0,25.25,13.7,15.45,15.9,38.95,31.35,7.600000000000001,354,time_limit
2025-08-26,09:30:00,2025-08-26,15:24:59,55700.0,53500.0,19.6,12.95,12.5,12.0,32.55,24.5,8.049999999999997,354,time_limit
2025-08-28,09:30:00,2025-08-28,15:24:52,55100.0,52900.0,8.2,5.7,0.1,0.05,13.899999999999999,0.15000000000000002,13.749999999999998,354,time_limit
2025-08-29,09:30:00,2025-08-29,15:24:59,55000.0,52800.0,444.0,254.85,342.0,282.7,698.85,624.7,74.14999999999998,354,time_limit
2025-09-01,09:30:00,2025-09-01,15:24:58,55000.0,52900.0,389.45,233.15,393.8,216.6,622.6,610.4,12.200000000000045,354,time_limit
2025-09-02,09:30:00,2025-09-02,15:24:59,55000.0,52900.0,362.8,223.25,284.3,283.45,586.05,567.75,18.299999999999955,354,time_limit
2025-09-03,09:30:00,2025-09-03,15:24:59,54800.0,52700.0,365.0,221.15,446.1,162.2,586.15,608.3,-22.149999999999977,354,time_limit
2025-09-04,09:30:00,2025-09-04,15:24:59,55400.0,53200.0,288.2,199.45,213.5,238.45,487.65,451.95,35.69999999999999,354,time_limit
2025-09-05,09:30:00,2025-09-05,15:24:59,55200.0,53000.0,268.95,172.0,249.55,174.4,440.95,423.95000000000005,16.999999999999943,354,time_limit
2025-09-08,09:30:00,2025-09-08,15:24:59,55300.0,53100.0,224.45,168.7,243.0,140.4,393.15,383.4,9.75,354,time_limit
2025-09-09,09:30:00,2025-09-09,15:24:59,55300.0,53200.0,233.0,162.4,219.15,164.0,395.4,383.15,12.25,354,time_limit
2025-09-10,09:30:00,2025-09-10,15:24:59,55600.0,53400.0,185.5,150.65,207.65,134.3,336.15,341.95000000000005,-5.800000000000068,354,time_limit
